700185019,candidate003
533182548,blank
715496797,blank
953731915,candidate003
205253441,candidate002
321750016,blank
917977618,blank
259047810,candidate003
613143077,candidate001
331822622,candidate004
655035918,candidate004
911954286,blank
680118559,blank
700703781,blank
791793771,candidate004
590135092,candidate003
900399843,candidate001
268643809,blank
798208966,candidate002
465972193,candidate003
637001228,candidate003
357863080,candidate002
798980469,candidate003
611484246,blank
620290943,candidate004
477354492,blank
701085576,candidate003
426718627,candidate004
409673184,candidate004
154985410,candidate001
558719406,blank
633604488,candidate002
419002825,candidate004
229517584,candidate003
756729892,candidate004
939229566,candidate003
341519576,candidate004
128010820,candidate002
860317793,candidate002
961918680,candidate003
970189708,candidate004
109742573,blank
273458577,candidate003
105725852,candidate004
468255614,candidate004
354888555,candidate001
658895734,blank
101953505,candidate003
323641873,candidate004
306171280,candidate002
405971723,candidate001
363901495,candidate004
637061962,candidate003
834207088,candidate002
974030974,blank
444385502,candidate003
195940285,candidate003
119930922,candidate003
215495917,blank
706498153,candidate003
339703857,blank
989675960,blank
301374956,candidate004
861699739,candidate001
635445020,candidate003
628392979,candidate004
640097403,candidate003
994987110,candidate004
901604016,candidate003
667190099,candidate001
828861547,candidate004
734005686,candidate004
481088637,blank
734799677,candidate003
475552824,candidate002
137071060,candidate003
721378559,candidate002
189068603,candidate001
629154834,candidate001
361191207,candidate001
768380470,candidate001
605629301,blank
112910639,candidate001
113161042,candidate004
115869974,candidate004
854659394,blank
592020021,candidate004
570265567,candidate004
761125080,blank
291651896,blank
290297657,blank
912756368,candidate003
893626629,blank
291643524,blank
785090124,candidate004
768065261,candidate003
101530837,blank
873355868,candidate001
835926981,candidate003
340807641,candidate004
604347255,candidate002
103776587,candidate002
460780318,candidate003
302752600,candidate003
713450188,candidate002
113077896,blank
851586471,candidate002
200656220,candidate003
395895039,candidate003
612103943,candidate004
300565770,blank
585526610,candidate001
272854401,candidate001
628435543,candidate001
256320568,candidate002
418267276,candidate004
409087598,candidate001
308872085,candidate003
817550145,candidate002
426188857,candidate004
147584466,candidate001
889215782,candidate004
756173318,candidate002
278930264,candidate004
108000087,candidate002
441493072,candidate002
805156111,candidate001
313971316,blank
996805438,blank
607208565,candidate002
676244697,candidate001
430127875,candidate001
922691600,blank
984305720,blank
691795734,candidate002
689000090,blank
144919930,candidate003
429968985,blank
281836596,blank
696139091,candidate004
314200773,blank
585824453,candidate002
761840754,candidate003
345207953,blank
225287433,blank
846859877,candidate002
139065943,candidate001
497760763,blank
834772273,candidate003
820994453,blank
646727510,candidate003
596854088,candidate001
806146722,candidate002
854631087,candidate002
935364048,candidate004
807081047,candidate004
966032934,blank
977329527,candidate003
369434054,candidate001
618317404,candidate002
704945721,candidate002
137878444,blank
521978861,candidate002
808260177,candidate003
469037447,candidate003
178244070,candidate001
327443577,candidate004
200690574,candidate004
861584451,candidate003
371179471,candidate001
805239046,blank
811707379,candidate003
676833242,blank
865870510,candidate001
923388659,candidate001
297127359,candidate001
175431714,blank
108225436,blank
552421218,blank
373671227,blank
522371790,candidate001
744830972,candidate002
279443505,candidate002
999267865,blank
656463654,candidate002
287939534,candidate001
975459819,candidate002
382243310,candidate004
951909129,candidate003
912732909,candidate003
517938269,candidate001
596609701,candidate003
792014112,candidate003
795004000,candidate004
912623950,candidate001
639590745,candidate001
383886516,candidate001
133833129,blank
814906064,blank
687074053,blank
611124041,candidate004
285479233,candidate002
118929337,candidate004
138471377,blank
348329835,candidate001
290676991,candidate003
109400272,candidate004
904169117,blank
495329972,blank
513666712,candidate001
157725800,candidate001
994500298,candidate004
946133458,candidate003
601092489,candidate001
340309137,candidate003
801501956,candidate004
380566578,candidate002
346269547,candidate001
753100447,candidate003
583112005,candidate004
522848137,candidate002
123320283,blank
944556339,candidate002
188069708,candidate002
750480241,candidate003
935392463,blank
653646774,candidate004
908194301,candidate003
742459643,candidate001
531797063,blank
177843057,candidate003
196473287,candidate001
698163368,candidate002
811121340,candidate004
875516425,candidate001
766531762,candidate003
953789206,candidate001
215234685,candidate003
571857025,candidate003
292425011,candidate002
212087685,candidate004
300359194,candidate002
524908037,candidate003
149180285,candidate002
937410677,candidate001
267633934,blank
230273130,candidate003
314989574,blank
520289807,candidate004
136152057,candidate002
961419649,candidate003
356297150,blank
423555847,candidate004
929264841,candidate002
435112208,candidate004
855373418,blank
730092903,candidate001
493129006,candidate004
870319634,candidate002
207793471,candidate001
480997426,blank
521537189,candidate004
452667596,candidate003
963863958,blank
273681732,candidate001
187484842,blank
254386511,candidate002
511612094,candidate001
275360568,candidate004
421955648,candidate004
669623193,candidate001
501378064,candidate001
531587124,candidate002
878334042,candidate004
650883103,candidate003
480473873,candidate002
667145621,blank
231873114,candidate002
296177783,candidate001
820887396,candidate003
632339860,blank
466036005,candidate004
198356910,candidate001
378974301,candidate003
937053764,candidate004
678926399,blank
518716379,blank
422075061,candidate001
992934338,candidate004
698575787,candidate004
351284333,candidate004
975146395,candidate003
649637546,candidate003
850591179,blank
422492446,blank
389404076,blank
538398218,candidate004
393592841,candidate003
110339330,candidate001
122559643,candidate004
202617367,candidate003
906964634,candidate004
572672098,candidate002
482538772,candidate001
103769853,candidate003
976240762,candidate003
845558477,candidate003
294086704,blank
556166085,blank
753621865,candidate003
485851911,candidate003
612904869,candidate004
482563268,candidate004
218389327,candidate002
766053362,candidate001
205074809,blank
318312204,blank
842820524,blank
876650491,candidate002
217976125,candidate003
857071808,candidate004
129887213,candidate002
684202309,candidate004
262089012,blank
936668697,blank
636682399,candidate001
811253401,candidate003
719598603,candidate002
686895014,candidate004
637953385,candidate004
460432309,candidate003
627073103,candidate001
564299795,candidate001
381546990,candidate001
690998024,candidate002
233657144,candidate003
540985805,candidate002
175926133,candidate002
874085845,blank
664726004,candidate002
784408115,candidate003
470679622,candidate003
732032532,blank
423415935,candidate003
544302064,blank
895353859,candidate003
599130852,candidate002
506805106,candidate003
986321949,candidate001
631064313,candidate001
508582525,candidate003
842697749,candidate004
300643934,candidate001
374838882,candidate004
704017813,candidate002
856660033,candidate003
263546852,candidate001
741766893,candidate001
547200426,candidate004
683233935,candidate003
730339968,candidate004
536819618,candidate001
421572864,candidate002
419485216,candidate001
312453493,candidate002
614470675,candidate004
586030418,candidate002
790361610,blank
319476326,candidate004
635736267,candidate001
877044997,candidate004
159735800,blank
877868775,candidate001
539591542,candidate001
900985537,candidate004
955924245,candidate002
571307052,candidate003
195933352,candidate001
482609057,candidate004
634481645,blank
109397431,candidate001
411074175,blank
472961702,candidate004
519461738,candidate004
410221523,candidate004
663752984,candidate003
560137075,blank
179874741,blank
167475250,candidate004
967862632,candidate002
453439765,candidate003
673393052,blank
382374108,candidate004
387459506,blank
236134405,blank
301497314,candidate002
658330948,candidate001
163056672,candidate004
564203540,blank
444655413,candidate003
521299485,candidate003
864828916,candidate002
285892859,candidate004
853595054,candidate001
472782104,candidate004
986846340,blank
292606603,candidate002
621013067,candidate001
507330653,blank
142884107,candidate002
257957497,candidate002
485605001,candidate003
769969750,blank
139865244,candidate001
247943259,candidate004
156530551,candidate002
418597207,blank
236097233,candidate003
458803542,candidate001
650213808,blank
174638458,candidate004
960524147,candidate004
647122238,blank
373250795,candidate003
896365245,candidate003
117866254,candidate002
462797683,candidate001
385100372,blank
717734467,blank
259483595,candidate002
640236347,candidate003
737610279,candidate001
450954264,candidate002
297156566,candidate003
127093768,candidate001
240379207,candidate003
230292067,candidate003
201332087,candidate002
928636645,candidate004
801124860,candidate001
113956821,blank
875259106,blank
723792909,blank
149661454,candidate003
751670649,candidate002
479147580,candidate002
393676190,blank
783125475,candidate001
794448947,candidate004
551848595,candidate001
629133966,candidate001
840139856,candidate004
384583565,candidate002
167620688,candidate004
321903069,candidate001
538823793,candidate001
223498304,candidate001
142467902,candidate002
809942820,candidate003
679095385,candidate001
439101056,candidate003
365837050,candidate004
549962846,candidate002
881142760,candidate002
813267090,candidate002
274792803,candidate004
271969652,blank
830963065,blank
593855874,candidate004
741364418,blank
752392569,candidate004
992861773,candidate004
186903164,candidate002
376861344,candidate004
431984343,candidate004
606730647,blank
450709600,candidate004
269305134,candidate003
604574541,candidate004
949286203,candidate002
810396784,candidate003
647816867,blank
528574123,candidate001
727825223,candidate004
958048236,candidate002
463108563,candidate003
680141897,candidate002
594755106,blank
785794773,candidate003
929282823,candidate003
486047315,blank
280921444,blank
632441418,candidate003
447774693,candidate003
740967021,blank
585764683,candidate003
534583773,candidate001
455090639,blank
374345814,candidate003
397798379,candidate003
426853792,candidate004
264054417,candidate004
748887583,candidate004
927436813,candidate003
334366539,candidate003
693174149,blank
200081101,blank
607777202,candidate001
656644441,candidate002
996537370,candidate001
583438180,candidate002
160278579,blank
998393486,candidate002
607422590,candidate004
149802167,candidate003
356278066,candidate002
891684003,candidate003
129131759,blank
564492639,candidate004
534528706,candidate003
838294053,candidate001
884918419,candidate003
454082130,candidate003
827983705,candidate002
355157288,candidate004
496046189,candidate002
617451381,blank
464769216,blank
674648830,candidate002
975398216,blank
366109676,candidate003
161578034,candidate001
294134026,candidate004
639321434,candidate001
431640293,candidate001
167982558,candidate002
452693591,candidate004
324056254,blank
552937890,blank
710995318,candidate002
565130709,blank
812548316,candidate004
570393879,candidate003
659865554,candidate004
404231623,candidate002
820703293,candidate001
983620635,candidate002
607650068,candidate002
219450303,blank
241016206,candidate003
502597470,candidate003
215393646,blank
978783776,candidate003
878348521,candidate002
960852105,blank
316786630,candidate001
900896876,candidate003
392850435,candidate004
171691998,candidate002
127142365,blank
627558667,candidate001
354480082,blank
162975928,candidate003
202659685,candidate003
999572326,candidate002
907234447,candidate001
476102964,blank
380566023,blank
483312418,blank
210646925,candidate002
864592207,candidate001
413019383,blank
672953589,candidate003
506361162,candidate003
819966461,candidate003
994698609,candidate003
988015205,candidate001
810494491,blank
935154894,candidate002
392900252,candidate001
834455201,candidate002
655203589,candidate001
742120936,candidate002
285521427,candidate004
779581405,blank
847467353,candidate003
385746851,candidate003
692270694,blank
783136154,candidate004
621487100,blank
123857088,blank
809685962,candidate001
254395463,candidate001
632940755,candidate003
882036313,candidate004
106517312,candidate001
604285644,candidate004
180686466,candidate003
865300165,candidate002
789938779,candidate001
733479381,candidate002
364179592,candidate001
946732914,blank
402239095,candidate001
203875487,candidate001
334016843,blank
183030112,blank
151906532,candidate002
675370458,candidate004
116445608,blank
713258224,candidate001
506812326,blank
963794288,candidate004
125331787,candidate004
247707228,candidate001
968448325,candidate001
444952425,candidate002
502655246,blank
218425259,candidate004
926908933,candidate004
593755237,candidate004
784244910,blank
672730400,candidate001
487381173,blank
158801394,candidate002
974686963,blank
340467740,candidate004
656674443,candidate004
601975174,candidate003
278329197,blank
936356746,candidate001
211346704,candidate001
122248965,candidate003
274406444,candidate002
247092351,candidate003
916926606,blank
878200683,blank
492336166,candidate002
165656405,blank
115537379,candidate002
330144557,candidate004
601133674,blank
264824690,blank
341527255,candidate003
888175665,candidate002
314320172,candidate001
388623383,candidate004
681848768,candidate001
469002869,candidate003
133884550,candidate002
761863260,blank
689852414,blank
339534975,candidate001
454591696,candidate004
536120409,candidate001
457672641,candidate004
390998795,blank
618698419,candidate004
254131118,candidate004
557776245,candidate003
710336002,candidate002
984574246,blank
767078815,candidate001
404875719,blank
504136845,candidate002
946674408,candidate002
132626987,candidate004
146487926,blank
887648910,candidate004
343817773,candidate001
575576940,candidate002
544948189,candidate002
619759162,candidate002
445592610,candidate004
480967214,candidate001
957356637,candidate003
303199251,candidate002
852383784,candidate004
922598852,candidate004
276672907,candidate002
296329736,candidate002
181128379,candidate004
912107224,candidate001
331013403,blank
304610011,candidate001
789851336,candidate001
910181796,candidate003
844248385,candidate002
488318540,candidate001
658035812,candidate002
365364347,candidate002
538222350,candidate001
783888494,candidate002
699485485,candidate004
958774253,candidate003
892874008,candidate002
289475915,candidate002
664847078,candidate002
581034679,candidate003
706039768,candidate002
334622236,candidate003
331668053,candidate003
317898539,candidate002
862324107,blank
967291213,candidate001
263339489,blank
358337149,candidate002
368616588,candidate002
788668149,candidate004
381646188,candidate003
339842239,blank
535650052,blank
455753523,blank
149636057,candidate002
162227712,blank
794638009,candidate002
153160226,candidate002
348729805,blank
925538580,candidate001
681730757,candidate001
672243906,blank
664470316,candidate002
880837681,blank
787786114,candidate002
729264764,candidate004
878084032,candidate002
509239140,candidate004
835021555,candidate004
133926600,candidate003
209748892,candidate001
200587040,blank
171903650,candidate003
854164166,candidate001
345844277,candidate001
560350969,blank
594605555,candidate003
745898182,candidate002
980089609,candidate003
816250963,candidate002
351458514,blank
256341664,candidate002
618319200,candidate004
120819383,candidate002
481642673,candidate004
463405364,candidate002
228908173,candidate002
559469628,blank
104784443,candidate003
768711227,blank
311902598,candidate004
918028941,blank
541601289,blank
507862192,candidate002
641580210,candidate001
592042694,candidate001
160573852,candidate004
682246163,candidate003
695087091,candidate004
844947431,blank
674411039,blank
164687705,candidate001
159188795,blank
603879306,blank
111348184,candidate002
775467003,candidate003
153210576,candidate001
317022031,blank
151496437,candidate001
595443225,blank
755023485,candidate003
575277935,candidate004
503600427,candidate004
349225074,candidate003
997001066,candidate003
511782772,candidate004
469860348,candidate004
882712692,candidate003
971878299,candidate002
438062951,candidate003
418327584,candidate003
117290660,candidate002
560789946,blank
783690665,candidate004
557516890,candidate002
235388027,candidate004
332264523,candidate004
894412217,candidate001
634101554,candidate004
198853593,candidate004
835548380,candidate004
246706959,candidate001
425872151,blank
453348697,candidate002
941961516,candidate001
612279518,candidate002
141449888,candidate001
388024553,candidate001
421446362,candidate001
382934436,blank
946819762,candidate003
989844929,candidate002
134847496,candidate002
828533140,candidate001
847789866,candidate002
253770427,candidate001
845362429,candidate002
470644268,candidate001
362131065,candidate004
966964688,candidate003
689020402,candidate001
659505254,candidate003
170128549,candidate004
673927144,candidate001
193730839,candidate002
369875264,candidate002
355395083,blank
692942842,candidate003
775631325,candidate004
281082785,candidate003
286721980,candidate002
847501389,candidate002
773545690,candidate004
327172538,candidate001
804233400,candidate004
840898138,blank
767079212,blank
364509452,blank
420536848,candidate002
265313328,candidate003
783630869,candidate002
995591114,blank
975415332,candidate003
504016994,candidate004
125350138,candidate004
735074637,candidate001
743727958,blank
698554814,candidate001
574027327,blank
743740234,candidate001
276711422,candidate004
102136551,candidate001
578315482,candidate004
401208551,blank
755991757,candidate001
685181722,candidate001
577601244,blank
207707246,candidate001
652501683,candidate003
604217867,candidate004
872218430,candidate002
614521772,candidate003
774167616,candidate002
250699452,candidate001
580279188,candidate004
754876433,candidate003
823038005,candidate003
942033992,candidate003
978481577,blank
504397779,candidate003
344610000,candidate002
546986031,candidate001
788473913,candidate004
478630629,candidate001
464210999,candidate001
625765481,blank
446412524,candidate003
869174952,candidate003
455398873,candidate003
158349493,blank
691482325,candidate003
633306585,blank
736007009,candidate002
322401642,candidate003
495308223,candidate002
107264132,candidate004
252427124,candidate002
231171512,candidate004
543659118,candidate001
433354100,candidate002
973359953,candidate004
495524966,blank
291261500,candidate002
864901804,candidate002
404361684,candidate003
803135380,candidate002
967861859,candidate001
528725340,candidate002
271385588,candidate001
200385498,blank
208715030,candidate003
311950804,candidate001
647108111,candidate003
471730695,candidate001
411895810,candidate002
692773264,candidate002
452954206,candidate003
998701878,candidate002
453321846,candidate003
543455212,candidate002
137444927,candidate003
735917326,candidate002
703731609,candidate004
868742414,candidate003
220663748,candidate002
600950186,blank
126020512,candidate001
387960312,blank
940254639,candidate001
386301715,candidate001
545889696,candidate002
623397200,candidate002
414472353,candidate004
783209786,candidate003
732272402,candidate002
816234042,candidate002
338069074,candidate001
790401217,candidate004
570282798,candidate004
749337168,candidate003
504575145,candidate001
432665347,candidate001
758178496,blank
104145746,candidate001
979424043,candidate002
764684824,blank
446509398,blank
904050075,candidate001
943718122,blank
533886981,candidate004
980319580,candidate003
669547879,candidate002
834572718,candidate003
316883345,candidate004
665955451,candidate004
723733871,candidate003
206210407,candidate001
538778322,candidate003
673279066,candidate002
907008711,blank
896183172,candidate002
937210313,candidate002
981789251,candidate003
520619914,candidate003
682962019,candidate004
935573383,candidate003
911397435,candidate004
354231515,candidate002
304624873,candidate003
720439452,candidate002
675856498,candidate004
231121332,blank
668759886,candidate003
460866475,candidate002
592440722,blank
263902609,blank
379481892,candidate003
595205110,blank
852166181,candidate003
730426834,candidate001
668566096,candidate004
614427972,candidate001
670721330,candidate004
675623524,candidate003
173691682,candidate002
344337116,blank
918125369,candidate003
458612133,candidate002
863808772,candidate001
266215235,candidate002
837312060,candidate004
898086832,candidate004
327506359,blank
968053737,candidate003
782348088,candidate003
252794050,candidate002
485448469,candidate004
916724666,candidate002
646829617,candidate001
889381967,candidate001
605710451,candidate004
223883563,candidate002
118669138,blank
440847071,candidate001
367282882,candidate004
978367418,candidate003
229226589,blank
497168917,candidate004
423134833,blank
119749461,blank
222454331,candidate003
532731507,candidate002
840467646,candidate002
333507985,blank
885906307,candidate004
441954856,candidate004
206179376,candidate004
619889367,candidate001
843515747,candidate001
850909101,blank
912113974,candidate001
667554759,blank
980745674,candidate003
915942756,candidate001
108029863,blank
318421301,candidate004
607249735,candidate003
960334908,candidate004
680821812,candidate002
562442814,blank
805266017,candidate001
695825029,candidate004
533315482,candidate002
184668661,candidate004
614717768,blank
885392102,candidate002
343769777,candidate001
348916339,candidate001
355761680,candidate001
937415124,candidate003
241992464,candidate004
983088695,candidate003
490858687,candidate004
794581369,blank
375352668,candidate003
583257789,candidate002
101452933,candidate001
329638683,blank
556751124,blank
959335639,candidate004
968207811,candidate004
552241494,blank
133997295,candidate002
999116050,candidate004
228653206,candidate001
137360842,candidate004
397220437,candidate001
264994820,blank
194188408,blank
172505012,candidate003
673985102,candidate001
986770572,candidate004
135835463,blank
294611417,candidate002
219845740,candidate002
664835082,candidate002
782122310,candidate001
736988091,candidate003
917030608,candidate004
919589651,candidate004
785003352,candidate003
256859678,candidate002
202228668,candidate002
720425483,candidate003
367537279,blank
945503686,candidate003
224011152,blank
924673088,candidate002
306739802,candidate001
789568174,blank
525047832,candidate003
579502866,candidate001
897022675,candidate004
129147588,candidate004
650080742,blank
361583095,blank
152911475,candidate003
390723983,blank
323661079,candidate004
906208857,candidate001
220305741,candidate002
952751148,candidate001
485047187,candidate001
218339554,candidate003
855897131,blank
906859433,blank
376230332,blank
663913192,candidate001
526870971,candidate001
974880957,candidate004
329115975,candidate003
485935206,candidate002
824539219,blank
237947559,candidate004
928876975,candidate002
785063990,candidate001
310352359,candidate003
841916657,candidate003
684547085,blank
271142576,candidate002
339255942,blank
479235073,candidate003
244029271,candidate002
873145233,blank
784277203,blank
916371244,candidate001
109726294,candidate003
670929051,blank
950997445,candidate003
180887106,blank
524842633,candidate001
423007915,candidate001
824399638,candidate003
577520891,candidate003
338635943,candidate002
898748847,candidate004
789366546,candidate001
433901422,blank
478127261,candidate004
534118860,candidate001
778038012,candidate004
190243433,blank
316830608,candidate004
963882018,candidate001
515126877,candidate003
757978527,candidate001
823013389,blank
443649890,candidate001
489919316,candidate001
975368092,candidate003
634034904,blank
202937943,blank
218276731,candidate001
421171173,candidate004
975635073,candidate002
883458399,candidate003
800877098,blank
720526737,candidate002
664624011,candidate003
599951117,candidate001
523122041,candidate002
203598856,candidate003
572754667,candidate004
165327958,blank
117231163,blank
676971076,candidate003
359863827,candidate003
594020664,candidate002
984717787,candidate004
621882422,candidate004
316595827,candidate004
380876625,candidate002
320099313,candidate004
426929995,candidate002
597132673,candidate003
712074400,blank
168202137,candidate003
200380202,candidate001
434468587,candidate004
442778443,candidate003
852272909,candidate003
196027882,candidate004
973161450,candidate002
770011785,candidate001
468813027,candidate004
445339975,candidate003
189018274,candidate001
127757734,candidate001
203241456,blank
904067733,blank
783276071,candidate001
157495915,candidate003
524112431,candidate001
291073586,candidate001
323555777,candidate001
431917421,candidate003
843049420,candidate003
568632590,candidate003
130679503,candidate002
345569501,candidate002
965160387,candidate003
716507058,candidate003
664455022,blank
669956553,candidate003
521580689,candidate002
330713963,candidate003
378988613,blank
578446413,blank
295034416,blank
143381947,candidate004
215751781,candidate003
301903690,candidate004
953394587,candidate001
318418665,candidate003
746071223,candidate001
571687346,blank
688950530,candidate002
100416358,candidate003
101603980,candidate002
720282526,blank
271422297,candidate002
309732874,candidate004
935905276,candidate002
432174936,candidate004
982870514,blank
712029880,candidate002
540097186,candidate001
997609987,candidate003
875889410,candidate003
848670096,candidate001
457742875,blank
509326109,blank
496933852,candidate004
140056379,candidate004
871938078,candidate003
352820593,candidate001
227002952,blank
232510068,candidate002
406057933,candidate004
601424138,candidate002
738475303,candidate004
247250023,candidate003
229806080,candidate002
239553801,candidate002
844996668,candidate001
293669792,blank
220442156,candidate004
696288181,candidate004
536199867,candidate001
100052915,blank
249734574,blank
375654865,candidate004
282740782,candidate002
971372894,candidate001
293591087,candidate002
807352350,blank
423424319,candidate004
722278415,blank
934551121,blank
683536289,candidate002
662543100,candidate003
971826735,candidate001
673738089,candidate004
842646555,candidate002
365815179,candidate002
891307559,candidate003
812726431,blank
992307997,blank
167898926,candidate004
441165527,candidate001
440576214,candidate004
355325719,blank
138658061,candidate002
331951916,blank
430158898,candidate002
982564688,candidate003
608641517,candidate004
957732555,candidate002
188360390,blank
462715657,candidate002
479966126,blank
125209367,candidate003
289339167,candidate001
530342595,candidate004
639303873,candidate004
966349668,candidate003
626810096,blank
642918307,blank
936774885,candidate004
704977342,candidate004
990927883,blank
794911939,candidate004
447508106,candidate002
567204013,candidate003
331342472,candidate003
895608303,candidate001
430310822,candidate003
130481195,candidate001
703188358,blank
892610009,candidate001
974844697,candidate002
962173344,blank
530601369,candidate002
243049348,blank
212748642,candidate002
701875857,candidate004
622165989,candidate004
715693735,candidate003
958936382,blank
161729034,blank
361197540,candidate003
660169131,blank
510502102,candidate004
993946348,candidate003
466492267,candidate004
272227215,candidate004
896867139,candidate002
868572288,candidate004
797275303,candidate002
662104035,blank
631654018,candidate002
835063648,candidate003
192946640,candidate003
803899055,blank
295982199,candidate003
815618232,candidate002
502092775,candidate001
767932329,blank
350509691,candidate004
916057220,candidate001
228963394,candidate004
761336679,blank
548937351,candidate004
244456239,candidate004
565900483,candidate004
321848690,candidate004
662842852,candidate003
983914846,candidate002
843962424,candidate001
258592264,candidate004
753196647,candidate004
217322880,candidate001
